Date,Open,High,Low,Close,Volume,shares_outstanding,btc_holdings,btc_price,market_cap,btc_holdings_value,nav_premium,total_debt,leverage_ratio
2020-09-15,14.500000,15.599000,14.381000,15.575000,2621000,9686180.000000,38250.000000,10796.951172,150862251.652508,412983382.324219,0.365299,0.000000,0.000000
2020-09-16,15.894000,17.656000,15.775000,17.490000,4596000,9686180.000000,38250.000000,10974.905273,169411285.983009,419790126.708984,0.403562,0.000000,0.000000
2020-09-17,17.340000,17.340000,16.259001,16.361000,1797000,9686180.000000,38250.000000,10948.990234,158475591.571198,418798876.464844,0.378405,0.000000,0.000000
2020-09-18,16.552000,16.617001,15.744000,15.959000,3470000,9686180.000000,38250.000000,10944.585938,154581743.072815,418630412.109375,0.369256,0.000000,0.000000
2020-09-21,15.770000,15.770000,14.921000,15.216000,1597000,9686180.000000,38250.000000,10462.259766,147384911.037216,400181436.035156,0.368295,0.000000,0.000000
2020-09-22,15.337000,15.465000,14.939000,15.425000,897000,9686180.000000,38250.000000,10538.459961,149409328.347492,403096093.505859,0.370654,0.000000,0.000000
2020-09-23,15.380000,15.477000,14.811000,14.828000,1117000,9686180.000000,38250.000000,10246.186523,143626677.705097,391916634.521484,0.366473,0.000000,0.000000
2020-09-24,14.738000,14.806000,14.460000,14.606000,1221000,9686180.000000,38250.000000,10760.066406,141476344.562702,411572540.039062,0.343746,0.000000,0.000000
2020-09-25,14.617000,14.696000,14.499000,14.613000,1693000,9686180.000000,38250.000000,10692.716797,141544147.527103,408996417.480469,0.346077,0.000000,0.000000
2020-09-28,14.845000,15.341000,14.845000,15.146000,1444000,9686180.000000,38250.000000,10709.652344,146706881.393204,409644202.148438,0.358132,0.000000,0.000000
2020-09-29,15.067000,15.110000,14.808000,14.969000,624000,9686180.000000,38250.000000,10844.640625,144992427.089806,414807503.906250,0.349541,0.000000,0.000000
2020-09-30,15.022000,15.307000,14.986000,15.056000,824000,9686180.000000,38250.000000,10784.491211,145835123.715210,412506788.818359,0.353534,0.000000,0.000000
2020-10-01,15.066000,15.271000,14.855000,14.896000,694000,9630210.000000,38250.000000,10619.452148,143451607.278328,406194044.677734,0.353160,0.000000,0.000000
2020-10-01,15.066000,15.271000,14.855000,14.896000,694000,9686180.000000,38250.000000,10619.452148,144285336.393204,406194044.677734,0.355213,0.000000,0.000000
2020-10-02,14.632000,14.995000,14.516000,14.646000,1103000,9686180.000000,38250.000000,10575.974609,141863791.393204,404531028.808594,0.350687,0.000000,0.000000
2020-10-05,14.773000,14.974000,14.690000,14.821000,495000,9686180.000000,38250.000000,10793.339844,143558874.740696,412845249.023438,0.347730,0.000000,0.000000
2020-10-06,14.932000,15.435000,14.923000,15.004000,911000,9686180.000000,38250.000000,10604.406250,145331441.911812,405618539.062500,0.358296,0.000000,0.000000
2020-10-07,15.100000,15.344000,15.082000,15.309000,518000,9686180.000000,38250.000000,10668.968750,148285729.767799,408088054.687500,0.363367,0.000000,0.000000
2020-10-08,15.533000,16.479000,15.533000,16.393999,1680000,9686180.000000,38250.000000,10915.685547,158795226.199837,417524972.167969,0.380325,0.000000,0.000000
2020-10-09,16.459000,16.552999,16.065001,16.473000,1021000,9686180.000000,38250.000000,11064.458008,159560439.001617,423215518.798828,0.377019,0.000000,0.000000
2020-10-12,16.716000,16.940001,16.430000,16.646000,881000,9686180.000000,38250.000000,11555.363281,161236151.393204,441992645.507812,0.364794,0.000000,0.000000
2020-10-13,16.559999,16.653999,16.403000,16.608000,586000,9686180.000000,38250.000000,11425.899414,160868075.518608,437040652.587891,0.368085,0.000000,0.000000
2020-10-14,16.639000,16.784000,16.280001,16.424000,540000,9686180.000000,38250.000000,11429.506836,159085818.250809,437178636.474609,0.363892,0.000000,0.000000
2020-10-15,16.243000,16.687000,16.233000,16.597000,531000,9686180.000000,38250.000000,11495.349609,160761530.642395,439697122.558594,0.365619,0.000000,0.000000
2020-10-16,16.598000,16.736000,16.469000,16.469999,385000,9686180.000000,38250.000000,11322.123047,159531377.949028,433071206.542969,0.368372,0.000000,0.000000
2020-10-19,16.559999,16.768000,16.343000,16.414000,873000,9686180.000000,38250.000000,11742.037109,158988954.233818,449132919.433594,0.353991,0.000000,0.000000
2020-10-20,16.455999,17.235001,16.403999,16.907000,3116000,9686180.000000,38250.000000,11916.334961,163764241.269417,455799812.255859,0.359290,0.000000,0.000000
2020-10-21,17.489000,18.575001,17.489000,18.105000,2732000,9686180.000000,38250.000000,12823.689453,175368284.466019,490506121.582031,0.357525,0.000000,0.000000
2020-10-22,18.549000,18.621000,17.799999,18.305000,1783000,9686180.000000,38250.000000,12965.891602,177305527.855988,495945353.759766,0.357510,0.000000,0.000000
2020-10-23,18.327000,18.497000,18.118999,18.430000,1204000,9686180.000000,38250.000000,12931.539062,178516300.355988,494631369.140625,0.360908,0.000000,0.000000
2020-10-26,18.448000,18.700001,17.253000,17.500000,1688000,9686180.000000,38250.000000,13075.248047,169508150.000000,500128237.792969,0.338929,0.000000,0.000000
2020-10-27,17.603001,17.900000,17.253000,17.558001,1707000,9686180.000000,38250.000000,13654.218750,170069953.908577,522273867.187500,0.325634,0.000000,0.000000
2020-10-28,18.000000,18.245001,16.160000,16.215000,3872000,9686180.000000,38250.000000,13271.285156,157061410.177994,507626657.226562,0.309403,0.000000,0.000000
2020-10-29,16.239000,16.707001,16.173000,16.195999,1836000,9686180.000000,38250.000000,13437.882812,156877363.003235,513999017.578125,0.305209,0.000000,0.000000
2020-10-30,16.195999,16.725000,15.954000,16.707001,2361000,9686180.000000,38250.000000,13546.522461,161827016.354370,518154484.130859,0.312314,0.000000,0.000000
2020-11-02,16.891001,16.923000,16.250000,16.657000,1257000,9686180.000000,38250.000000,13550.489258,161342696.269417,518306214.111328,0.311288,0.000000,0.000000
2020-11-03,16.976000,17.261000,16.778000,17.195000,908000,9686180.000000,38250.000000,13950.300781,166553862.144012,533599004.882812,0.312133,0.000000,0.000000
2020-11-04,17.295000,17.836000,17.143999,17.253000,1104000,9686180.000000,38250.000000,14133.707031,167115666.052589,540614293.945312,0.309122,0.000000,0.000000
2020-11-05,17.850000,18.360001,17.785000,18.167999,1732000,9686180.000000,38250.000000,15579.848633,175978511.145630,595929210.205078,0.295301,0.000000,0.000000
2020-11-06,18.379000,18.618000,17.750000,18.562000,1585000,9686180.000000,38250.000000,15565.880859,179794875.820389,595394942.871094,0.301976,0.000000,0.000000
2020-11-09,18.399000,18.726999,18.174000,18.500999,3111000,9686180.000000,38250.000000,15332.315430,179204010.859222,586461065.185547,0.305568,0.000000,0.000000
2020-11-10,18.458000,18.969000,18.400000,18.614000,1695000,9686180.000000,38250.000000,15290.902344,180298557.623787,584877014.648438,0.308267,0.000000,0.000000
2020-11-11,18.816000,19.322001,18.725000,19.216000,1330000,9686180.000000,38250.000000,15701.339844,186129631.037216,600576249.023438,0.309918,0.000000,0.000000
2020-11-12,19.535999,19.608000,18.563999,18.694000,1767000,9686180.000000,38250.000000,16276.343750,181073451.284790,622570148.437500,0.290848,0.000000,0.000000
2020-11-13,18.848000,19.391001,18.656000,19.226999,1649000,9686180.000000,38250.000000,16317.808594,186236175.913429,624156178.710938,0.298381,0.000000,0.000000
2020-11-16,19.433001,20.437000,19.221001,20.393000,2020000,9686180.000000,38250.000000,16716.111328,197530265.340614,639391258.300781,0.308935,0.000000,0.000000
2020-11-17,20.415001,20.968000,19.955999,20.820000,1962000,9686180.000000,38250.000000,17645.406250,201666264.644012,674936789.062500,0.298793,0.000000,0.000000
2020-11-18,21.179001,22.684999,21.179001,21.296000,3780000,9686180.000000,38250.000000,17804.005859,206276884.698219,681003224.121094,0.302901,0.000000,0.000000
2020-11-19,21.200001,21.896999,20.910999,21.711000,1433000,9686180.000000,38250.000000,17817.089844,210296658.266182,681503686.523438,0.308577,0.000000,0.000000
2020-11-20,21.742001,22.700001,21.620001,22.211000,2121000,9686180.000000,38250.000000,18621.314453,215139748.266182,712265277.832031,0.302050,0.000000,0.000000
2020-11-23,22.700001,22.700001,21.437000,22.076000,2010000,9686180.000000,38250.000000,18364.121094,213832111.749191,702427631.835938,0.304419,0.000000,0.000000
2020-11-24,22.570000,24.884001,22.240999,24.723000,11204000,9686180.000000,38250.000000,19107.464844,239471424.001617,730860530.273438,0.327657,0.000000,0.000000
2020-11-25,25.430000,27.722000,25.202000,27.027000,8851000,9686180.000000,38250.000000,18732.121094,261788390.998383,716503631.835938,0.365369,0.000000,0.000000
2020-11-27,25.500000,28.000000,25.351000,27.125999,5619000,9686180.000000,38250.000000,17108.402344,262747313.359222,654396389.648438,0.401511,0.000000,0.000000
2020-11-30,30.030001,34.750000,29.900000,34.277000,15650000,9686180.000000,38250.000000,19625.835938,332013195.998383,750688224.609375,0.442278,0.000000,0.000000
2020-12-01,32.400002,35.894001,31.686001,32.400002,7987000,9266990.000000,38250.000000,18802.998047,300250490.140305,719214675.292969,0.417470,0.000000,0.000000
2020-12-02,32.299999,33.000000,31.054001,32.132000,4081000,9266990.000000,38250.000000,19201.091797,297766922.397194,734441761.230469,0.405433,0.000000,0.000000
2020-12-03,32.784000,33.278999,32.206001,33.160000,2544000,9266990.000000,38250.000000,19445.398438,307293386.985970,743786490.234375,0.413147,0.000000,0.000000
2020-12-04,32.661999,33.721001,31.738001,32.799999,2968000,9266990.000000,38250.000000,18699.765625,303957264.929848,715266035.156250,0.424957,0.000000,0.000000
2020-12-07,33.007000,34.972000,32.553001,33.622002,3540000,9266990.000000,38250.000000,19191.630859,311574753.051529,734079880.371094,0.424443,0.000000,0.000000
2020-12-08,31.700001,31.799999,28.811001,28.945000,14912000,9266990.000000,38250.000000,18321.144531,268233022.721939,700783778.320312,0.382761,0.000000,0.000000
2020-12-09,28.412001,29.114000,27.409000,28.621000,13241000,9266990.000000,38250.000000,18553.916016,265230523.476658,709687287.597656,0.373729,650000000.000000,0.710204
2020-12-10,28.517000,29.177000,28.238001,29.033001,5052000,9266990.000000,38250.000000,18264.992188,269048529.436989,698635951.171875,0.385105,650000000.000000,0.707253
2020-12-11,28.995001,29.525000,27.944000,28.591999,3756000,9266990.000000,38250.000000,18058.904297,264961769.313011,690753089.355469,0.383584,650000000.000000,0.710412
2020-12-14,29.893000,30.000000,27.638000,27.952999,8306000,9266990.000000,38250.000000,19246.644531,259040163.268623,736184153.320312,0.351869,650000000.000000,0.715040
2020-12-15,28.371000,28.983000,27.739000,28.579000,5402000,9266990.000000,38250.000000,19417.076172,264841311.593494,742703163.574219,0.356591,650000000.000000,0.710506
2020-12-16,31.270000,31.500000,29.799999,29.912001,11192000,9266990.000000,38250.000000,21310.597656,277194210.960331,815130360.351562,0.340061,650000000.000000,0.701040
2020-12-17,32.099998,32.233002,29.329000,29.780001,12493000,9266990.000000,38250.000000,22805.162109,275970968.563137,872297450.683594,0.316373,650000000.000000,0.701966
2020-12-18,29.500000,30.400000,28.716999,30.120001,13231000,9266990.000000,38250.000000,23137.960938,279121746.577168,885027005.859375,0.315382,650000000.000000,0.699585
2020-12-21,29.763000,32.200001,29.502001,31.760000,7129000,9266990.000000,70470.000000,22803.082031,294319604.521046,1606933190.742188,0.183156,650000000.000000,0.688326
2020-12-22,32.699001,33.592999,32.036999,33.150002,6399000,9266990.000000,70470.000000,23783.029297,307200732.640305,1675990074.550781,0.183295,650000000.000000,0.679063
2020-12-23,33.466999,34.320000,32.515999,33.717999,5941000,9266990.000000,70470.000000,23241.345703,312464354.962502,1637817631.699219,0.190781,650000000.000000,0.675350
2020-12-24,33.700001,33.882999,32.035999,32.261002,2526000,9266990.000000,70470.000000,23735.949219,298962379.095917,1672672341.445312,0.178733,650000000.000000,0.684959
2020-12-28,36.729000,37.999001,35.402000,37.000000,10977000,9266990.000000,70470.000000,27084.808594,342878630.000000,1908666461.601562,0.179643,650000000.000000,0.654662
2020-12-29,36.700001,37.124001,34.400002,36.606998,7352000,10628300.000000,70470.000000,27362.437500,389070161.558151,1928230970.625000,0.201776,650000000.000000,0.625559
2020-12-30,37.700001,39.981998,37.099998,38.997002,9352000,9266990.000000,70470.000000,28840.953125,361384824.301529,2032421966.718750,0.177810,650000000.000000,0.642683
2020-12-31,39.102001,39.998001,37.712002,38.855000,7396000,9266990.000000,70470.000000,29001.720703,360068892.207909,2043751257.949219,0.176180,650000000.000000,0.643520
2021-01-04,41.632999,44.438999,41.000999,42.521999,14679000,9266990.000000,70470.000000,31971.914062,394050942.841072,2253060783.984375,0.174896,650000000.000000,0.622575
2021-01-05,42.105000,43.840000,40.651001,42.862999,11006000,9266990.000000,70470.000000,33992.429688,397210982.754593,2395446520.078125,0.165819,650000000.000000,0.620696
2021-01-06,43.084000,48.301998,43.084000,48.055000,15360000,9266990.000000,70470.000000,36824.363281,445325207.278061,2595012880.429688,0.171608,650000000.000000,0.593431
2021-01-07,52.132000,55.986000,50.210999,53.575001,22844000,9266990.000000,70470.000000,39371.042969,496478996.320152,2774477398.007812,0.178945,650000000.000000,0.566953
2021-01-08,56.507000,56.866001,51.332001,53.164001,16454000,9266990.000000,70470.000000,40797.609375,492670269.934692,2875007532.656250,0.171363,650000000.000000,0.568843
2021-01-11,47.214001,51.198002,46.451000,49.549000,14727000,9266990.000000,70470.000000,35566.656250,459170085.530357,2506382265.937500,0.183200,650000000.000000,0.586024
2021-01-12,50.278000,51.994999,48.851002,51.424000,6718000,9266990.000000,70470.000000,33922.960938,476545691.780357,2390551057.265625,0.199346,650000000.000000,0.576985
2021-01-13,50.073002,52.398998,49.234001,51.925999,6175000,9266990.000000,70470.000000,37316.359375,481197710.579338,2629683845.156250,0.182987,650000000.000000,0.574612
2021-01-14,54.261002,63.160000,53.862000,63.099998,19118000,9266990.000000,70470.000000,39187.328125,584747054.859695,2761531012.968750,0.211747,650000000.000000,0.526424
2021-01-15,60.709999,62.284000,57.400002,57.806999,16089000,9266990.000000,70470.000000,36825.367188,535696883.577042,2595083625.703125,0.206428,650000000.000000,0.548201
2021-01-19,61.653000,62.145000,57.900002,59.221001,10378000,9266990.000000,70470.000000,36069.804688,548800421.011734,2541839136.328125,0.215907,650000000.000000,0.542209
2021-01-20,57.924999,58.900002,53.200001,55.082001,12317000,9266990.000000,70470.000000,35547.750000,510444349.967346,2505049942.500000,0.203766,650000000.000000,0.560130
2021-01-21,51.404999,53.255001,50.459999,52.046001,11688000,9266990.000000,70470.000000,30825.699219,482309774.831886,2172287023.945312,0.222029,650000000.000000,0.574048
2021-01-22,52.500999,58.250000,52.500000,57.702999,11333000,9266990.000000,70470.000000,33005.761719,534733115.768623,2325916028.320312,0.229902,650000000.000000,0.548647
2021-01-25,59.029999,59.908001,55.113998,57.141998,6834000,9266990.000000,70470.000000,32366.392578,529534326.742859,2280859684.980469,0.232164,650000000.000000,0.551065
2021-01-26,55.500000,56.465000,54.599998,55.980999,4789000,9266990.000000,70470.000000,32569.849609,518775357.857399,2295197301.972656,0.226026,650000000.000000,0.556138
2021-01-27,53.323002,54.946999,50.570000,54.009998,6564000,9266990.000000,70470.000000,30432.546875,500510114.345665,2144581578.281250,0.233384,650000000.000000,0.564967
2021-01-28,56.130001,60.533001,55.151001,57.838001,7630000,9266990.000000,70470.000000,33466.097656,535984179.215050,2358355901.835938,0.227270,650000000.000000,0.548068
2021-01-29,68.000000,69.648003,60.750000,61.730999,14354000,9266990.000000,70470.000000,34316.386719,572060550.357399,2418275772.070312,0.236557,650000000.000000,0.531889
2021-02-01,62.034000,63.986000,58.605000,63.456001,5555000,9266990.000000,70470.000000,33537.175781,588046129.317856,2363364777.304688,0.248817,650000000.000000,0.525021
2021-02-02,65.000999,69.127998,63.817001,68.792000,5343000,9587000.000000,70470.000000,35510.289062,659508902.244568,2502410070.234375,0.263549,650000000.000000,0.496369
2021-02-03,70.164001,75.383003,69.598999,74.119003,9212000,9587000.000000,70470.000000,37472.089844,710578884.597778,2640658171.289062,0.269092,650000000.000000,0.477738
2021-02-03,70.164001,75.383003,69.598999,74.119003,9212000,8843360.000000,70470.000000,37472.089844,655461028.986816,2640658171.289062,0.248219,650000000.000000,0.497908
2021-02-04,77.089996,77.123001,71.750000,76.558998,6365000,8843360.000000,70470.000000,36926.066406,677038781.507568,2602179899.648438,0.260181,650000000.000000,0.489812
